p_score,p_acat,p_snp,p_pheWAS_mega_acat,p_pheWAS_mega_acat_p,p_pheWAS_meta_acat,p_pheWAS_meta_acat_p,p_asset_meta,p_pheWAS_hmp,p_oracle,p_oracle_uncorrelated,p_pheWAS_mega,p_pheWAS_meta,p_multiphen,alpha,n_sims,num_sites,total_subjects,max_site,q,q_bin,q_con,intercept_only,flip_y,rm_gender,na_freq,maf,prevalence,num_pca,n_true_con,max_beta_con,direction_con,n_true_bin,max_beta_bin,direction_bin,beta_con,beta_bin,n_k,q_k,empirical_prev,no_case_rate
0.7545,0.6005,0.726,0.836,0.7745,0.821,0.758,0.5055,0.775,0.7545,0.7545,0.652,0.6345,0.1495,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,8,0.11172413793103449,Same -- Negative,0/0/0/0/0/0/0/0,-0.111724137931034/-0.111724137931034/-0.111724137931034/-0.111724137931034/-0.111724137931034/-0.111724137931034/-0.111724137931034/-0.111724137931034,1000/1000/1000/1000/1000,8/7/6/5/8,0.318263575,0
0.4715,0.457,0.487,0.4735,0.457,0.463,0.4465,0.2155,0.4855,0.713,0.7065,0.4325,0.4195,0.1085,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,2,0.13206896551724137,Same -- Negative,0/0/0/0/0/0/0/0,-0.132068965517241/-0.132068965517241/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3182010875,0
0.258,0.1955,0.25,0.2985,0.259,0.3035,0.26,0.0915,0.291,0.331,0.307,0.2265,0.229,0.0945,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,5,0.07103448275862068,Same -- Positive,0/0/0/0/0/0/0/0,0.0710344827586207/0.0710344827586207/0.0710344827586207/0.0710344827586207/0.0710344827586207/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3179403375,0
0.8355,0.7225,0.813,0.8245,0.785,0.812,0.7725,0.5765,0.7965,0.883,0.881,0.707,0.696,0.1825,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,5,0.13206896551724137,Same -- Negative,0/0/0/0/0/0/0/0,-0.132068965517241/-0.132068965517241/-0.132068965517241/-0.132068965517241/-0.132068965517241/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31818175,0
0.9095,0.776,0.887,0.9505,0.9175,0.942,0.904,0.7525,0.916,0.9095,0.9095,0.8305,0.8175,0.216,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,8,0.13206896551724137,Same -- Negative,0/0/0/0/0/0/0/0,-0.132068965517241/-0.132068965517241/-0.132068965517241/-0.132068965517241/-0.132068965517241/-0.132068965517241/-0.132068965517241/-0.132068965517241,1000/1000/1000/1000/1000,8/7/6/5/8,0.3180436625,0
0.6045,0.572,0.6085,0.5905,0.5705,0.577,0.5565,0.3395,0.5895,0.812,0.8155,0.5415,0.53,0.1405,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,2,0.15241379310344827,Same -- Negative,0/0/0/0/0/0/0/0,-0.152413793103448/-0.152413793103448/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.317897725,0
0.934,0.8515,0.916,0.925,0.8965,0.92,0.8865,0.771,0.904,0.967,0.965,0.842,0.833,0.23,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,5,0.15241379310344827,Same -- Negative,0/0/0/0/0/0/0/0,-0.152413793103448/-0.152413793103448/-0.152413793103448/-0.152413793103448/-0.152413793103448/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3180601,0
0.978,0.906,0.9715,0.989,0.979,0.9845,0.9765,0.9125,0.98,0.978,0.978,0.9315,0.926,0.274,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,8,0.15241379310344827,Same -- Negative,0/0/0/0/0/0/0/0,-0.152413793103448/-0.152413793103448/-0.152413793103448/-0.152413793103448/-0.152413793103448/-0.152413793103448/-0.152413793103448/-0.152413793103448,1000/1000/1000/1000/1000,8/7/6/5/8,0.3180984,0
0.7385,0.708,0.7455,0.7225,0.7015,0.709,0.6905,0.4665,0.7315,0.8945,0.8975,0.676,0.66,0.154,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,2,0.17275862068965517,Same -- Negative,0/0/0/0/0/0/0/0,-0.172758620689655/-0.172758620689655/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3181411875,0
0.9805,0.9375,0.974,0.975,0.9615,0.972,0.9545,0.898,0.962,0.9895,0.99,0.92,0.9125,0.3105,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,5,0.17275862068965517,Same -- Negative,0/0/0/0/0/0/0/0,-0.172758620689655/-0.172758620689655/-0.172758620689655/-0.172758620689655/-0.172758620689655/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3182114875,0
0.9955,0.9655,0.994,0.9975,0.9945,0.997,0.9945,0.9815,0.995,0.9955,0.9955,0.9805,0.978,0.3415,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,8,0.17275862068965517,Same -- Negative,0/0/0/0/0/0/0/0,-0.172758620689655/-0.172758620689655/-0.172758620689655/-0.172758620689655/-0.172758620689655/-0.172758620689655/-0.172758620689655/-0.172758620689655,1000/1000/1000/1000/1000,8/7/6/5/8,0.3182588625,0
0.838,0.824,0.8485,0.84,0.82,0.828,0.8145,0.6195,0.839,0.957,0.9625,0.803,0.794,0.193,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,2,0.19310344827586207,Same -- Negative,0/0/0/0/0/0/0/0,-0.193103448275862/-0.193103448275862/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3179793625,0
0.996,0.9805,0.9925,0.9955,0.9925,0.9945,0.9895,0.9685,0.993,0.999,0.9985,0.974,0.97,0.3755,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,5,0.19310344827586207,Same -- Negative,0/0/0/0/0/0/0/0,-0.193103448275862/-0.193103448275862/-0.193103448275862/-0.193103448275862/-0.193103448275862/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318244425,0
0.3365,0.2205,0.3125,0.458,0.399,0.4675,0.404,0.1555,0.4285,0.3365,0.3365,0.33,0.3325,0.1005,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,8,0.07103448275862068,Same -- Positive,0/0/0/0/0/0/0/0,0.0710344827586207/0.0710344827586207/0.0710344827586207/0.0710344827586207/0.0710344827586207/0.0710344827586207/0.0710344827586207/0.0710344827586207,1000/1000/1000/1000/1000,8/7/6/5/8,0.3180015625,0
0.998,0.988,0.996,0.9985,0.997,0.9985,0.997,0.9935,0.997,0.998,0.998,0.9935,0.9915,0.432,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,8,0.19310344827586207,Same -- Negative,0/0/0/0/0/0/0/0,-0.193103448275862/-0.193103448275862/-0.193103448275862/-0.193103448275862/-0.193103448275862/-0.193103448275862/-0.193103448275862/-0.193103448275862,1000/1000/1000/1000/1000,8/7/6/5/8,0.3182799,0
0.908,0.9035,0.9165,0.907,0.902,0.8975,0.8955,0.7425,0.913,0.9755,0.9815,0.889,0.884,0.2235,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,2,0.21344827586206896,Same -- Negative,0/0/0/0/0/0/0/0,-0.213448275862069/-0.213448275862069/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3183397625,0
0.999,0.9965,0.999,0.9995,0.998,0.9995,0.997,0.99,0.9985,1,0.9995,0.9945,0.993,0.475,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,5,0.21344827586206896,Same -- Negative,0/0/0/0/0/0/0/0,-0.213448275862069/-0.213448275862069/-0.213448275862069/-0.213448275862069/-0.213448275862069/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3182828875,0
1,0.9985,1,1,1,1,1,0.9995,1,1,1,0.999,0.999,0.532,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,8,0.21344827586206896,Same -- Negative,0/0/0/0/0/0/0/0,-0.213448275862069/-0.213448275862069/-0.213448275862069/-0.213448275862069/-0.213448275862069/-0.213448275862069/-0.213448275862069/-0.213448275862069,1000/1000/1000/1000/1000,8/7/6/5/8,0.3185754375,0
0.9555,0.949,0.9575,0.952,0.9445,0.9475,0.943,0.8505,0.955,0.9875,0.99,0.935,0.9335,0.266,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,2,0.23379310344827584,Same -- Negative,0/0/0/0/0/0/0/0,-0.233793103448276/-0.233793103448276/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3181903,0
1,0.999,0.9995,1,1,1,1,0.999,1,1,1,0.998,0.9975,0.568,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,5,0.23379310344827584,Same -- Negative,0/0/0/0/0/0/0/0,-0.233793103448276/-0.233793103448276/-0.233793103448276/-0.233793103448276/-0.233793103448276/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3184422625,0
1,0.9995,1,1,1,1,1,1,1,1,1,0.9995,0.9995,0.6115,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,8,0.23379310344827584,Same -- Negative,0/0/0/0/0/0/0/0,-0.233793103448276/-0.233793103448276/-0.233793103448276/-0.233793103448276/-0.233793103448276/-0.233793103448276/-0.233793103448276/-0.233793103448276,1000/1000/1000/1000/1000,8/7/6/5/8,0.3186263625,0
0.9805,0.9765,0.9835,0.983,0.9765,0.9785,0.9755,0.928,0.9815,0.9975,0.998,0.971,0.9685,0.3055,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,2,0.25413793103448273,Same -- Negative,0/0/0/0/0/0/0/0,-0.254137931034483/-0.254137931034483/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31819665,0
1,0.9995,1,1,1,1,1,1,1,1,1,0.9995,0.9995,0.6625,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,5,0.25413793103448273,Same -- Negative,0/0/0/0/0/0/0/0,-0.254137931034483/-0.254137931034483/-0.254137931034483/-0.254137931034483/-0.254137931034483/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318484375,0
1,1,1,1,1,1,1,1,1,1,1,1,1,0.7385,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,8,0.25413793103448273,Same -- Negative,0/0/0/0/0/0/0/0,-0.254137931034483/-0.254137931034483/-0.254137931034483/-0.254137931034483/-0.254137931034483/-0.254137931034483/-0.254137931034483/-0.254137931034483,1000/1000/1000/1000/1000,8/7/6/5/8,0.3186001375,0
0.2025,0.186,0.216,0.216,0.201,0.2135,0.1965,0.0835,0.2275,0.3765,0.354,0.1845,0.1845,0.0775,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,2,0.09137931034482756,Same -- Positive,0/0/0/0/0/0/0/0,0.0913793103448276/0.0913793103448276/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.317986325,0
0.9945,0.993,0.9955,0.9935,0.9915,0.9925,0.9895,0.9615,0.994,0.999,0.9995,0.9895,0.988,0.388,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,2,0.27448275862068966,Same -- Negative,0/0/0/0/0/0/0/0,-0.27448275862069/-0.27448275862069/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318267,0
1,1,1,1,1,1,1,1,1,1,1,1,1,0.7295,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,5,0.27448275862068966,Same -- Negative,0/0/0/0/0/0/0/0,-0.27448275862069/-0.27448275862069/-0.27448275862069/-0.27448275862069/-0.27448275862069/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3184542875,0
1,1,1,1,1,1,1,1,1,1,1,1,1,0.8235,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,8,0.27448275862068966,Same -- Negative,0/0/0/0/0/0/0/0,-0.27448275862069/-0.27448275862069/-0.27448275862069/-0.27448275862069/-0.27448275862069/-0.27448275862069/-0.27448275862069/-0.27448275862069,1000/1000/1000/1000/1000,8/7/6/5/8,0.318796325,0
0.9995,0.998,0.9995,0.9995,0.999,0.9995,0.9975,0.985,0.9995,1,1,0.9975,0.997,0.435,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,2,0.29482758620689653,Same -- Negative,0/0/0/0/0/0/0/0,-0.294827586206897/-0.294827586206897/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31825095,0
1,1,1,1,1,1,1,1,1,1,1,1,1,0.8235,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,5,0.29482758620689653,Same -- Negative,0/0/0/0/0/0/0/0,-0.294827586206897/-0.294827586206897/-0.294827586206897/-0.294827586206897/-0.294827586206897/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3187750875,0
1,1,1,1,1,1,1,1,1,1,1,1,1,0.8775,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,8,0.29482758620689653,Same -- Negative,0/0/0/0/0/0/0/0,-0.294827586206897/-0.294827586206897/-0.294827586206897/-0.294827586206897/-0.294827586206897/-0.294827586206897/-0.294827586206897/-0.294827586206897,1000/1000/1000/1000/1000,8/7/6/5/8,0.3189149,0
0.9995,0.9985,0.9995,0.9995,0.9985,0.9985,0.998,0.995,0.9995,1,1,0.9985,0.9985,0.494,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,2,0.31517241379310346,Same -- Negative,0/0/0/0/0/0/0/0,-0.315172413793103/-0.315172413793103/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318297925,0
1,1,1,1,1,1,1,1,1,1,1,1,1,0.8775,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,5,0.31517241379310346,Same -- Negative,0/0/0/0/0/0/0/0,-0.315172413793103/-0.315172413793103/-0.315172413793103/-0.315172413793103/-0.315172413793103/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318549025,0
1,1,1,1,1,1,1,1,1,1,1,1,1,0.929,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,8,0.31517241379310346,Same -- Negative,0/0/0/0/0/0/0/0,-0.315172413793103/-0.315172413793103/-0.315172413793103/-0.315172413793103/-0.315172413793103/-0.315172413793103/-0.315172413793103/-0.315172413793103,1000/1000/1000/1000/1000,8/7/6/5/8,0.31890315,0
0.9995,0.9995,0.9995,1,1,1,0.9995,0.997,1,1,1,0.9995,0.999,0.5505,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,2,0.3355172413793103,Same -- Negative,0/0/0/0/0/0/0/0,-0.33551724137931/-0.33551724137931/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3182604,0
0.466,0.368,0.4485,0.523,0.4765,0.5275,0.481,0.2335,0.5155,0.568,0.5455,0.4125,0.4175,0.103,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,5,0.09137931034482756,Same -- Positive,0/0/0/0/0/0/0/0,0.0913793103448276/0.0913793103448276/0.0913793103448276/0.0913793103448276/0.0913793103448276/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3179938625,0
1,1,1,1,1,1,1,1,1,1,1,1,1,0.922,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,5,0.3355172413793103,Same -- Negative,0/0/0/0/0/0/0/0,-0.33551724137931/-0.33551724137931/-0.33551724137931/-0.33551724137931/-0.33551724137931/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3186427625,0
1,1,1,1,1,1,1,1,1,1,1,1,1,0.9735,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,8,0.3355172413793103,Same -- Negative,0/0/0/0/0/0/0/0,-0.33551724137931/-0.33551724137931/-0.33551724137931/-0.33551724137931/-0.33551724137931/-0.33551724137931/-0.33551724137931/-0.33551724137931,1000/1000/1000/1000/1000,8/7/6/5/8,0.319283275,0
1,1,1,1,1,1,1,0.999,1,1,1,1,1,0.6235,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,2,0.3558620689655172,Same -- Negative,0/0/0/0/0/0/0/0,-0.355862068965517/-0.355862068965517/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3183095,0
1,1,1,1,1,1,1,1,1,1,1,1,1,0.9715,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,5,0.3558620689655172,Same -- Negative,0/0/0/0/0/0/0/0,-0.355862068965517/-0.355862068965517/-0.355862068965517/-0.355862068965517/-0.355862068965517/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3188257375,0
1,1,1,1,1,1,1,1,1,1,1,1,1,0.982,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,8,0.3558620689655172,Same -- Negative,0/0/0/0/0/0/0/0,-0.355862068965517/-0.355862068965517/-0.355862068965517/-0.355862068965517/-0.355862068965517/-0.355862068965517/-0.355862068965517/-0.355862068965517,1000/1000/1000/1000/1000,8/7/6/5/8,0.3194002,0
1,1,1,1,1,1,1,1,1,1,1,1,1,0.684,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,2,0.3762068965517241,Same -- Negative,0/0/0/0/0/0/0/0,-0.376206896551724/-0.376206896551724/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3184767625,0
1,1,1,1,1,1,1,1,1,1,1,1,1,0.979,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,5,0.3762068965517241,Same -- Negative,0/0/0/0/0/0/0/0,-0.376206896551724/-0.376206896551724/-0.376206896551724/-0.376206896551724/-0.376206896551724/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318972025,0
1,1,1,1,1,1,1,1,1,1,1,1,1,0.995,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,8,0.3762068965517241,Same -- Negative,0/0/0/0/0/0/0/0,-0.376206896551724/-0.376206896551724/-0.376206896551724/-0.376206896551724/-0.376206896551724/-0.376206896551724/-0.376206896551724/-0.376206896551724,1000/1000/1000/1000/1000,8/7/6/5/8,0.3193843,0
1,1,1,1,1,1,1,1,1,1,1,1,1,0.743,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,2,0.396551724137931,Same -- Negative,0/0/0/0/0/0/0/0,-0.396551724137931/-0.396551724137931/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318444525,0
1,1,1,1,1,1,1,1,1,1,1,1,1,0.9885,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,5,0.396551724137931,Same -- Negative,0/0/0/0/0/0/0/0,-0.396551724137931/-0.396551724137931/-0.396551724137931/-0.396551724137931/-0.396551724137931/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31901885,0
0.5385,0.3935,0.509,0.673,0.603,0.6775,0.606,0.3395,0.629,0.5385,0.5385,0.5115,0.516,0.128,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,0,0,Same -- Positive,8,0.09137931034482756,Same -- Positive,0/0/0/0/0/0/0/0,0.0913793103448276/0.0913793103448276/0.0913793103448276/0.0913793103448276/0.0913793103448276/0.0913793103448276/0.0913793103448276/0.0913793103448276,1000/1000/1000/1000/1000,8/7/6/5/8,0.3181278625,0
