p_score,p_acat,p_snp,p_pheWAS_mega_acat,p_pheWAS_mega_acat_p,p_pheWAS_meta_acat,p_pheWAS_meta_acat_p,p_asset_meta,p_oracle,p_oracle_uncorrelated,p_pheWAS_mega,p_pheWAS_meta,alpha,n_sims,num_sites,total_subjects,max_site,q,q_bin,q_con,intercept_only,flip_y,rm_gender,na_freq,maf,prevalence,num_pca,n_true_con,max_beta_con,direction_con,n_true_bin,max_beta_bin,direction_bin,beta_con,beta_bin,n_k,q_k,empirical_prev,no_case_rate
0.704,0.6685,0.7115,0.623,0.6135,0.6245,0.6155,NA,0.882,0.8845,0.5875,0.5835,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.1494871794871795,Same -- Positive,1,0.1494871794871795,Same -- Positive,0.149487179487179/0/0/0,0.149487179487179/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318057175,0
0.0615,0.053,0.0645,0.065,0.058,0.0655,0.0605,NA,0.081,0.064,0.0525,0.0535,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.01871794871794872,Same -- Positive,3,0.01871794871794872,Same -- Positive,0.0187179487179487/0.0187179487179487/0/0,0.0187179487179487/0.0187179487179487/0.0187179487179487/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.317983,0
0.9505,0.884,0.9415,0.936,0.907,0.9375,0.9105,NA,0.9675,0.971,0.854,0.857,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.1494871794871795,Same -- Positive,3,0.1494871794871795,Same -- Positive,0.149487179487179/0.149487179487179/0/0,0.149487179487179/0.149487179487179/0.149487179487179/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31827625,0
0.9635,0.867,0.953,0.9815,0.967,0.983,0.969,NA,0.9635,0.9635,0.919,0.921,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.1494871794871795,Same -- Positive,4,0.1494871794871795,Same -- Positive,0.149487179487179/0.149487179487179/0.149487179487179/0.149487179487179,0.149487179487179/0.149487179487179/0.149487179487179/0.149487179487179,1000/1000/1000/1000/1000,8/7/6/5/8,0.318189,0
0.7555,0.7305,0.763,0.674,0.659,0.676,0.66,NA,0.9065,0.9025,0.6405,0.6405,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.15820512820512822,Same -- Positive,1,0.15820512820512822,Same -- Positive,0.158205128205128/0/0/0,0.158205128205128/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31799275,0
0.9755,0.918,0.9665,0.962,0.934,0.9645,0.94,NA,0.9835,0.9845,0.8895,0.892,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.15820512820512822,Same -- Positive,3,0.15820512820512822,Same -- Positive,0.158205128205128/0.158205128205128/0/0,0.158205128205128/0.158205128205128/0.158205128205128/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318339975,0
0.985,0.9225,0.9765,0.9925,0.9875,0.993,0.9875,NA,0.985,0.985,0.9595,0.96,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.15820512820512822,Same -- Positive,4,0.15820512820512822,Same -- Positive,0.158205128205128/0.158205128205128/0.158205128205128/0.158205128205128,0.158205128205128/0.158205128205128/0.158205128205128/0.158205128205128,1000/1000/1000/1000/1000,8/7/6/5/8,0.318126375,0
0.8195,0.7925,0.8285,0.7505,0.7275,0.751,0.7345,NA,0.936,0.9385,0.704,0.7105,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.16692307692307692,Same -- Positive,1,0.16692307692307692,Same -- Positive,0.166923076923077/0/0/0,0.166923076923077/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.317976275,0
0.9845,0.9395,0.979,0.9735,0.9565,0.9735,0.9585,NA,0.987,0.992,0.923,0.923,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.16692307692307692,Same -- Positive,3,0.16692307692307692,Same -- Positive,0.166923076923077/0.166923076923077/0/0,0.166923076923077/0.166923076923077/0.166923076923077/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3183376,0
0.9905,0.9395,0.9855,0.9975,0.995,0.9975,0.9955,NA,0.9905,0.9905,0.9675,0.9675,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.16692307692307692,Same -- Positive,4,0.16692307692307692,Same -- Positive,0.166923076923077/0.166923076923077/0.166923076923077/0.166923076923077,0.166923076923077/0.166923076923077/0.166923076923077/0.166923076923077,1000/1000/1000/1000/1000,8/7/6/5/8,0.3181164,0
0.839,0.804,0.838,0.774,0.759,0.771,0.7625,NA,0.9445,0.9475,0.7325,0.733,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.17564102564102563,Same -- Positive,1,0.17564102564102563,Same -- Positive,0.175641025641026/0/0/0,0.175641025641026/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318000775,0
0.991,0.96,0.986,0.9835,0.972,0.984,0.9725,NA,0.993,0.9965,0.9495,0.95,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.17564102564102563,Same -- Positive,3,0.17564102564102563,Same -- Positive,0.175641025641026/0.175641025641026/0/0,0.175641025641026/0.175641025641026/0.175641025641026/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318135425,0
0.0735,0.07,0.077,0.0895,0.0835,0.092,0.0835,NA,0.0735,0.0735,0.0735,0.073,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.01871794871794872,Same -- Positive,4,0.01871794871794872,Same -- Positive,0.0187179487179487/0.0187179487179487/0.0187179487179487/0.0187179487179487,0.0187179487179487/0.0187179487179487/0.0187179487179487/0.0187179487179487,1000/1000/1000/1000/1000,8/7/6/5/8,0.318162875,0
0.997,0.9685,0.994,0.999,0.9975,0.999,0.9975,NA,0.997,0.997,0.9855,0.986,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.17564102564102563,Same -- Positive,4,0.17564102564102563,Same -- Positive,0.175641025641026/0.175641025641026/0.175641025641026/0.175641025641026,0.175641025641026/0.175641025641026/0.175641025641026/0.175641025641026,1000/1000/1000/1000/1000,8/7/6/5/8,0.3181989,0
0.879,0.8615,0.8815,0.8315,0.8145,0.8285,0.8155,NA,0.971,0.9735,0.797,0.798,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.18435897435897436,Same -- Positive,1,0.18435897435897436,Same -- Positive,0.184358974358974/0/0/0,0.184358974358974/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318022125,0
0.9935,0.983,0.991,0.991,0.9845,0.991,0.9845,NA,0.9945,0.996,0.9705,0.971,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.18435897435897436,Same -- Positive,3,0.18435897435897436,Same -- Positive,0.184358974358974/0.184358974358974/0/0,0.184358974358974/0.184358974358974/0.184358974358974/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318413975,0
0.998,0.981,0.998,0.999,0.998,0.999,0.9985,NA,0.998,0.998,0.9935,0.993,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.18435897435897436,Same -- Positive,4,0.18435897435897436,Same -- Positive,0.184358974358974/0.184358974358974/0.184358974358974/0.184358974358974,0.184358974358974/0.184358974358974/0.184358974358974/0.184358974358974,1000/1000/1000/1000/1000,8/7/6/5/8,0.3181262,0
0.9095,0.897,0.914,0.8585,0.8485,0.8615,0.8505,NA,0.981,0.9855,0.826,0.826,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.1930769230769231,Same -- Positive,1,0.1930769230769231,Same -- Positive,0.193076923076923/0/0/0,0.193076923076923/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3181037,0
0.999,0.986,0.998,0.997,0.99,0.997,0.9905,NA,1,0.9995,0.9815,0.981,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.1930769230769231,Same -- Positive,3,0.1930769230769231,Same -- Positive,0.193076923076923/0.193076923076923/0/0,0.193076923076923/0.193076923076923/0.193076923076923/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318230275,0
0.9985,0.987,0.9985,0.9995,0.999,0.9995,0.999,NA,0.9985,0.9985,0.993,0.9945,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.1930769230769231,Same -- Positive,4,0.1930769230769231,Same -- Positive,0.193076923076923/0.193076923076923/0.193076923076923/0.193076923076923,0.193076923076923/0.193076923076923/0.193076923076923/0.193076923076923,1000/1000/1000/1000/1000,8/7/6/5/8,0.318232625,0
0.9365,0.9265,0.9395,0.902,0.8885,0.904,0.8925,NA,0.98,0.984,0.8705,0.8715,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.2017948717948718,Same -- Positive,1,0.2017948717948718,Same -- Positive,0.201794871794872/0/0/0,0.201794871794872/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318198875,0
0.9975,0.9935,0.9975,0.9985,0.9935,0.9985,0.995,NA,0.999,0.999,0.9895,0.9905,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.2017948717948718,Same -- Positive,3,0.2017948717948718,Same -- Positive,0.201794871794872/0.201794871794872/0/0,0.201794871794872/0.201794871794872/0.201794871794872/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318366425,0
1,0.9945,1,1,1,1,1,NA,1,1,0.998,0.998,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.2017948717948718,Same -- Positive,4,0.2017948717948718,Same -- Positive,0.201794871794872/0.201794871794872/0.201794871794872/0.201794871794872,0.201794871794872/0.201794871794872/0.201794871794872/0.201794871794872,1000/1000/1000/1000/1000,8/7/6/5/8,0.318523125,0
0.0675,0.07,0.0765,0.069,0.064,0.066,0.062,NA,0.1145,0.0855,0.0585,0.0565,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.02743589743589743,Same -- Positive,1,0.02743589743589743,Same -- Positive,0.0274358974358974/0/0/0,0.0274358974358974/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.317980825,0
0.954,0.9445,0.957,0.926,0.917,0.927,0.9165,NA,0.991,0.992,0.9085,0.9085,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.2105128205128205,Same -- Positive,1,0.2105128205128205,Same -- Positive,0.21051282051282/0/0/0,0.21051282051282/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.317996325,0
1,0.995,0.9995,0.9985,0.9975,0.9985,0.9975,NA,1,1,0.9915,0.992,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.2105128205128205,Same -- Positive,3,0.2105128205128205,Same -- Positive,0.21051282051282/0.21051282051282/0/0,0.21051282051282/0.21051282051282/0.21051282051282/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318390425,0
1,0.9965,1,1,1,1,1,NA,1,1,0.9985,0.998,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.2105128205128205,Same -- Positive,4,0.2105128205128205,Same -- Positive,0.21051282051282/0.21051282051282/0.21051282051282/0.21051282051282,0.21051282051282/0.21051282051282/0.21051282051282/0.21051282051282,1000/1000/1000/1000/1000,8/7/6/5/8,0.31844125,0
0.972,0.964,0.9735,0.953,0.947,0.9525,0.95,NA,0.9965,0.9985,0.938,0.9395,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.21923076923076923,Same -- Positive,1,0.21923076923076923,Same -- Positive,0.219230769230769/0/0/0,0.219230769230769/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31815375,0
1,0.9995,1,1,0.9995,1,0.9995,NA,1,1,0.998,0.9985,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.21923076923076923,Same -- Positive,3,0.21923076923076923,Same -- Positive,0.219230769230769/0.219230769230769/0/0,0.219230769230769/0.219230769230769/0.219230769230769/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318274375,0
1,0.9995,1,1,1,1,1,NA,1,1,1,1,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.21923076923076923,Same -- Positive,4,0.21923076923076923,Same -- Positive,0.219230769230769/0.219230769230769/0.219230769230769/0.219230769230769,0.219230769230769/0.219230769230769/0.219230769230769/0.219230769230769,1000/1000/1000/1000/1000,8/7/6/5/8,0.3184677,0
0.973,0.967,0.973,0.952,0.952,0.9515,0.9525,NA,0.994,0.9955,0.9415,0.9415,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.22794871794871796,Same -- Positive,1,0.22794871794871796,Same -- Positive,0.227948717948718/0/0/0,0.227948717948718/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318151225,0
1,0.9985,1,1,1,1,1,NA,1,1,0.998,0.998,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.22794871794871796,Same -- Positive,3,0.22794871794871796,Same -- Positive,0.227948717948718/0.227948717948718/0/0,0.227948717948718/0.227948717948718/0.227948717948718/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31837305,0
1,1,1,1,1,1,1,NA,1,1,1,1,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.22794871794871796,Same -- Positive,4,0.22794871794871796,Same -- Positive,0.227948717948718/0.227948717948718/0.227948717948718/0.227948717948718,0.227948717948718/0.227948717948718/0.227948717948718/0.227948717948718,1000/1000/1000/1000/1000,8/7/6/5/8,0.3184457,0
0.988,0.9845,0.989,0.978,0.9725,0.9785,0.9735,NA,0.9975,0.9985,0.9625,0.9625,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.23666666666666664,Same -- Positive,1,0.23666666666666664,Same -- Positive,0.236666666666667/0/0/0,0.236666666666667/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318314225,0
0.0675,0.066,0.075,0.084,0.074,0.0845,0.0735,NA,0.1035,0.083,0.066,0.067,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.02743589743589743,Same -- Positive,3,0.02743589743589743,Same -- Positive,0.0274358974358974/0.0274358974358974/0/0,0.0274358974358974/0.0274358974358974/0.0274358974358974/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31813695,0
1,0.9995,1,1,0.9995,1,0.9995,NA,1,1,1,1,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.23666666666666664,Same -- Positive,3,0.23666666666666664,Same -- Positive,0.236666666666667/0.236666666666667/0/0,0.236666666666667/0.236666666666667/0.236666666666667/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31838245,0
1,1,1,1,1,1,1,NA,1,1,1,1,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.23666666666666664,Same -- Positive,4,0.23666666666666664,Same -- Positive,0.236666666666667/0.236666666666667/0.236666666666667/0.236666666666667,0.236666666666667/0.236666666666667/0.236666666666667/0.236666666666667,1000/1000/1000/1000/1000,8/7/6/5/8,0.318556925,0
0.9925,0.989,0.992,0.986,0.9845,0.986,0.9845,NA,1,1,0.98,0.98,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.24538461538461537,Same -- Positive,1,0.24538461538461537,Same -- Positive,0.245384615384615/0/0/0,0.245384615384615/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31829895,0
1,0.9995,1,1,0.9995,1,0.9995,NA,1,1,0.999,0.999,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.24538461538461537,Same -- Positive,3,0.24538461538461537,Same -- Positive,0.245384615384615/0.245384615384615/0/0,0.245384615384615/0.245384615384615/0.245384615384615/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31855495,0
1,1,1,1,1,1,1,NA,1,1,1,1,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.24538461538461537,Same -- Positive,4,0.24538461538461537,Same -- Positive,0.245384615384615/0.245384615384615/0.245384615384615/0.245384615384615,0.245384615384615/0.245384615384615/0.245384615384615/0.245384615384615,1000/1000/1000/1000/1000,8/7/6/5/8,0.318570575,0
0.994,0.9945,0.9965,0.991,0.99,0.991,0.9905,NA,0.999,0.9995,0.987,0.987,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.2541025641025641,Same -- Positive,1,0.2541025641025641,Same -- Positive,0.254102564102564/0/0/0,0.254102564102564/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31807805,0
1,0.999,1,1,0.9995,1,0.9995,NA,1,1,0.999,0.999,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.2541025641025641,Same -- Positive,3,0.2541025641025641,Same -- Positive,0.254102564102564/0.254102564102564/0/0,0.254102564102564/0.254102564102564/0.254102564102564/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31857135,0
1,1,1,1,1,1,1,NA,1,1,1,1,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.2541025641025641,Same -- Positive,4,0.2541025641025641,Same -- Positive,0.254102564102564/0.254102564102564/0.254102564102564/0.254102564102564,0.254102564102564/0.254102564102564/0.254102564102564/0.254102564102564,1000/1000/1000/1000/1000,8/7/6/5/8,0.318533975,0
0.994,0.9925,0.9945,0.9905,0.987,0.99,0.987,NA,0.9995,1,0.985,0.985,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.26282051282051283,Same -- Positive,1,0.26282051282051283,Same -- Positive,0.262820512820513/0/0/0,0.262820512820513/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.317842775,0
1,1,1,1,1,1,1,NA,1,1,1,1,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.26282051282051283,Same -- Positive,3,0.26282051282051283,Same -- Positive,0.262820512820513/0.262820512820513/0/0,0.262820512820513/0.262820512820513/0.262820512820513/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318363575,0
0.076,0.072,0.0775,0.1055,0.0925,0.1035,0.093,NA,0.076,0.076,0.0785,0.079,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.02743589743589743,Same -- Positive,4,0.02743589743589743,Same -- Positive,0.0274358974358974/0.0274358974358974/0.0274358974358974/0.0274358974358974,0.0274358974358974/0.0274358974358974/0.0274358974358974/0.0274358974358974,1000/1000/1000/1000/1000,8/7/6/5/8,0.318250825,0
1,1,1,1,1,1,1,NA,1,1,1,1,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.26282051282051283,Same -- Positive,4,0.26282051282051283,Same -- Positive,0.262820512820513/0.262820512820513/0.262820512820513/0.262820512820513,0.262820512820513/0.262820512820513/0.262820512820513/0.262820512820513,1000/1000/1000/1000/1000,8/7/6/5/8,0.318589925,0
0.997,0.9965,0.9975,0.997,0.9945,0.997,0.9965,NA,0.9995,0.9995,0.9935,0.993,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.2715384615384615,Same -- Positive,1,0.2715384615384615,Same -- Positive,0.271538461538462/0/0/0,0.271538461538462/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31826175,0
1,1,1,1,1,1,1,NA,1,1,1,1,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.2715384615384615,Same -- Positive,3,0.2715384615384615,Same -- Positive,0.271538461538462/0.271538461538462/0/0,0.271538461538462/0.271538461538462/0.271538461538462/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318516275,0
1,1,1,1,1,1,1,NA,1,1,1,1,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.2715384615384615,Same -- Positive,4,0.2715384615384615,Same -- Positive,0.271538461538462/0.271538461538462/0.271538461538462/0.271538461538462,0.271538461538462/0.271538461538462/0.271538461538462/0.271538461538462,1000/1000/1000/1000/1000,8/7/6/5/8,0.31862905,0
1,0.9995,1,0.9965,0.9955,0.9965,0.996,NA,1,1,0.995,0.9955,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.28025641025641024,Same -- Positive,1,0.28025641025641024,Same -- Positive,0.28025641025641/0/0/0,0.28025641025641/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318210375,0
1,1,1,1,1,1,1,NA,1,1,1,1,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.28025641025641024,Same -- Positive,3,0.28025641025641024,Same -- Positive,0.28025641025641/0.28025641025641/0/0,0.28025641025641/0.28025641025641/0.28025641025641/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.3187541,0
1,1,1,1,1,1,1,NA,1,1,1,1,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.28025641025641024,Same -- Positive,4,0.28025641025641024,Same -- Positive,0.28025641025641/0.28025641025641/0.28025641025641/0.28025641025641,0.28025641025641/0.28025641025641/0.28025641025641/0.28025641025641,1000/1000/1000/1000/1000,8/7/6/5/8,0.31856985,0
0.9985,1,0.9995,0.9975,0.995,0.9975,0.996,NA,1,1,0.995,0.9955,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,1,0.28897435897435897,Same -- Positive,1,0.28897435897435897,Same -- Positive,0.288974358974359/0/0/0,0.288974358974359/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.31822555,0
1,1,1,1,1,1,1,NA,1,1,1,1,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,2,0.28897435897435897,Same -- Positive,3,0.28897435897435897,Same -- Positive,0.288974358974359/0.288974358974359/0/0,0.288974358974359/0.288974358974359/0.288974358974359/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.318618325,0
1,1,1,1,1,1,1,NA,1,1,1,1,0.05,2000,5,5000,1000,8,4,4,FALSE,FALSE,FALSE,0.1,0.2,0.3,4,4,0.28897435897435897,Same -- Positive,4,0.28897435897435897,Same -- Positive,0.288974358974359/0.288974358974359/0.288974358974359/0.288974358974359,0.288974358974359/0.288974358974359/0.288974358974359/0.288974358974359,1000/1000/1000/1000/1000,8/7/6/5/8,0.3186947,0
